,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
29,IPF_27853036_gemini2p5flash_SO.txt,"                                                     Disease  Score
Respiratory bronchiolitis-interstitial lung disease syndrome   0.68
                   Idiopathic chronic eosinophilic pneumonia   0.66
                             Mixed connective tissue disease   0.65
           Pulmonary non-tuberculous mycobacterial infection   0.64
                               Idiopathic pulmonary fibrosis   0.64
                   Tracheobronchopathia osteochondroplastica   0.64
                                Acute interstitial pneumonia   0.64
                          Idiopathic pulmonary hemosiderosis   0.63
                                 Diffuse alveolar hemorrhage   0.63
                      Pulmonary nodular lymphoid hyperplasia   0.63
                                   Idiopathic bronchiectasis   0.62
                                           Bronchogenic cyst   0.62
                             Lymphoid interstitial pneumonia   0.62
                         Pulmonary capillary hemangiomatosis   0.61
                   Autoimmune pulmonary alveolar proteinosis   0.61
                                              Pneumocystosis   0.60
                                    Bronchiolitis obliterans   0.60
                                   Adult-onset Still disease   0.60
                     Idiopathic acute eosinophilic pneumonia   0.59
               Eosinophilic granulomatosis with polyangiitis   0.59","                                                     Disease  Score
Respiratory bronchiolitis-interstitial lung disease syndrome   0.68
                   Idiopathic chronic eosinophilic pneumonia   0.66
                             Mixed connective tissue disease   0.65
           Pulmonary non-tuberculous mycobacterial infection   0.64
                               Idiopathic pulmonary fibrosis   0.64
                   Tracheobronchopathia osteochondroplastica   0.64
                                Acute interstitial pneumonia   0.64
                          Idiopathic pulmonary hemosiderosis   0.63
                                 Diffuse alveolar hemorrhage   0.63
                      Pulmonary nodular lymphoid hyperplasia   0.63
                                   Idiopathic bronchiectasis   0.62
                                           Bronchogenic cyst   0.62
                             Lymphoid interstitial pneumonia   0.62
                         Pulmonary capillary hemangiomatosis   0.61
                   Autoimmune pulmonary alveolar proteinosis   0.61
                                              Pneumocystosis   0.60
                                    Bronchiolitis obliterans   0.60
                                   Adult-onset Still disease   0.60
                     Idiopathic acute eosinophilic pneumonia   0.59
               Eosinophilic granulomatosis with polyangiitis   0.59",IPF,5,0.386852807,5,0.386852807
30,IPF_30875765_gemini2p5flash_SO.txt,"                                                         Disease  Score
                                       Adult-onset Still disease   0.66
                                 Mixed connective tissue disease   0.65
                       Idiopathic chronic eosinophilic pneumonia   0.64
    Respiratory bronchiolitis-interstitial lung disease syndrome   0.62
                       Tracheobronchopathia osteochondroplastica   0.61
                                    Acute interstitial pneumonia   0.61
                            Immune-mediated necrotizing myopathy   0.60
                                     Diffuse alveolar hemorrhage   0.60
                                               Bronchogenic cyst   0.60
                                 Lymphoid interstitial pneumonia   0.59
                                 Absence of the pulmonary artery   0.59
                   Chronic thromboembolic pulmonary hypertension   0.59
                                        Relapsing polychondritis   0.59
                             Pulmonary capillary hemangiomatosis   0.58
                                   Idiopathic pulmonary fibrosis   0.58
                              Idiopathic pulmonary hemosiderosis   0.58
                                              Carcinoid syndrome   0.58
Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome   0.57
                                       Idiopathic bronchiectasis   0.57
                                                  TAFRO syndrome   0.57","                                                         Disease  Score
                                       Adult-onset Still disease   0.66
                                 Mixed connective tissue disease   0.65
                       Idiopathic chronic eosinophilic pneumonia   0.64
    Respiratory bronchiolitis-interstitial lung disease syndrome   0.62
                       Tracheobronchopathia osteochondroplastica   0.61
                                    Acute interstitial pneumonia   0.61
                            Immune-mediated necrotizing myopathy   0.60
                                     Diffuse alveolar hemorrhage   0.60
                                               Bronchogenic cyst   0.60
                                 Lymphoid interstitial pneumonia   0.59
                                 Absence of the pulmonary artery   0.59
                   Chronic thromboembolic pulmonary hypertension   0.59
                                        Relapsing polychondritis   0.59
                             Pulmonary capillary hemangiomatosis   0.58
                                   Idiopathic pulmonary fibrosis   0.58
                              Idiopathic pulmonary hemosiderosis   0.58
                                              Carcinoid syndrome   0.58
Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome   0.57
                                       Idiopathic bronchiectasis   0.57
                                                  TAFRO syndrome   0.57",IPF,15,0.25,15,0.25
31,IPF_33148916_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                          Acute interstitial pneumonia   0.77
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.72
                                       Lymphoid interstitial pneumonia   0.67
                                         Idiopathic pulmonary fibrosis   0.67
                                             Idiopathic bronchiectasis   0.65
                             Idiopathic chronic eosinophilic pneumonia   0.65
                                      Cryptogenic organizing pneumonia   0.65
                                           Diffuse alveolar hemorrhage   0.64
                                       Absence of the pulmonary artery   0.62
                                            Bronchopulmonary dysplasia   0.62
                                              Bronchiolitis obliterans   0.62
                                                 Asbestos intoxication   0.61
                                                        Pneumocystosis   0.61
                             Tracheobronchopathia osteochondroplastica   0.61
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.60
                                          Primary pulmonary hypoplasia   0.60
                                                     Bronchogenic cyst   0.60
                               Idiopathic acute eosinophilic pneumonia   0.59
                             Hereditary pulmonary alveolar proteinosis   0.59
                                     Pulmonary alveolar microlithiasis   0.59","                                                               Disease  Score
                                          Acute interstitial pneumonia   0.77
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.72
                                       Lymphoid interstitial pneumonia   0.67
                                         Idiopathic pulmonary fibrosis   0.67
                                             Idiopathic bronchiectasis   0.65
                             Idiopathic chronic eosinophilic pneumonia   0.65
                                      Cryptogenic organizing pneumonia   0.65
                                           Diffuse alveolar hemorrhage   0.64
                                       Absence of the pulmonary artery   0.62
                                            Bronchopulmonary dysplasia   0.62
                                              Bronchiolitis obliterans   0.62
                                                 Asbestos intoxication   0.61
                                                        Pneumocystosis   0.61
                             Tracheobronchopathia osteochondroplastica   0.61
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.60
                                          Primary pulmonary hypoplasia   0.60
                                                     Bronchogenic cyst   0.60
                               Idiopathic acute eosinophilic pneumonia   0.59
                             Hereditary pulmonary alveolar proteinosis   0.59
                                     Pulmonary alveolar microlithiasis   0.59",IPF,4,0.430676558,4,0.430676558
32,SC_17955076_1_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                         Primary biliary cholangitis   0.76
                                                                      Primary sclerosing cholangitis   0.72
                                                                            Isolated biliary atresia   0.71
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.70
                                                                   Isolated polycystic liver disease   0.69
                                                           Benign recurrent intrahepatic cholestasis   0.67
                                                                                  Cholangiocarcinoma   0.66
                                                        Congenital bile acid synthesis defect type 2   0.66
                                                                              Hepatoportal sclerosis   0.65
                                                                      Hepatic veno-occlusive disease   0.64
                                                        Congenital bile acid synthesis defect type 3   0.63
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.63
                                                       Progressive familial intrahepatic cholestasis   0.63
                                                          Low phospholipid-associated cholelithiasis   0.63
                                                                     Cholestasis-lymphedema syndrome   0.62
                                                        Congenital bile acid synthesis defect type 1   0.62
                                                               Inflammatory pseudotumor of the liver   0.61
                                                            Primary hepatic neuroendocrine carcinoma   0.61
                                                                                      Caroli disease   0.60
                                                                                     Caroli syndrome   0.60","                                                                                             Disease  Score
                                                                         Primary biliary cholangitis   0.76
                                                                      Primary sclerosing cholangitis   0.72
                                                                            Isolated biliary atresia   0.71
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.70
                                                                   Isolated polycystic liver disease   0.69
                                                           Benign recurrent intrahepatic cholestasis   0.67
                                                                                  Cholangiocarcinoma   0.66
                                                        Congenital bile acid synthesis defect type 2   0.66
                                                                              Hepatoportal sclerosis   0.65
                                                                      Hepatic veno-occlusive disease   0.64
                                                        Congenital bile acid synthesis defect type 3   0.63
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.63
                                                       Progressive familial intrahepatic cholestasis   0.63
                                                          Low phospholipid-associated cholelithiasis   0.63
                                                                     Cholestasis-lymphedema syndrome   0.62
                                                        Congenital bile acid synthesis defect type 1   0.62
                                                               Inflammatory pseudotumor of the liver   0.61
                                                            Primary hepatic neuroendocrine carcinoma   0.61
                                                                                      Caroli disease   0.60
                                                                                     Caroli syndrome   0.60",SC,2,0.630929754,2,0.630929754
33,SC_17955076_2_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                              Hepatoportal sclerosis   0.72
                                                                         Primary biliary cholangitis   0.71
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.70
                                                            Primary hepatic neuroendocrine carcinoma   0.69
                                                                      Primary sclerosing cholangitis   0.69
                                                                   Isolated polycystic liver disease   0.68
                                                               Inflammatory pseudotumor of the liver   0.66
                                                                      Hepatic veno-occlusive disease   0.66
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.64
                                                                                      Klatskin tumor   0.64
                                                                                  Carcinoid syndrome   0.63
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.63
                                                                                Autoimmune hepatitis   0.62
                                                                                  Cholangiocarcinoma   0.62
                                                                            Isolated biliary atresia   0.61
                                                       Nodular regenerative hyperplasia of the liver   0.61
                                                           Benign recurrent intrahepatic cholestasis   0.61
                              Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.61
                                                                                              VIPoma   0.60
                                                                  Pediatric hepatocellular carcinoma   0.60","                                                                                             Disease  Score
                                                                              Hepatoportal sclerosis   0.72
                                                                         Primary biliary cholangitis   0.71
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.70
                                                            Primary hepatic neuroendocrine carcinoma   0.69
                                                                      Primary sclerosing cholangitis   0.69
                                                                   Isolated polycystic liver disease   0.68
                                                               Inflammatory pseudotumor of the liver   0.66
                                                                      Hepatic veno-occlusive disease   0.66
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.64
                                                                                      Klatskin tumor   0.64
                                                                                  Carcinoid syndrome   0.63
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.63
                                                                                Autoimmune hepatitis   0.62
                                                                                  Cholangiocarcinoma   0.62
                                                                            Isolated biliary atresia   0.61
                                                       Nodular regenerative hyperplasia of the liver   0.61
                                                           Benign recurrent intrahepatic cholestasis   0.61
                              Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.61
                                                                                              VIPoma   0.60
                                                                  Pediatric hepatocellular carcinoma   0.60",SC,3,0.5,3,0.5
34,SC_22892482_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.65
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.65
                                                                         Primary biliary cholangitis   0.64
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.63
                                                                                Autoimmune hepatitis   0.62
                                                                              Hepatoportal sclerosis   0.62
                                                                 Primary intestinal lymphangiectasia   0.61
                                                               Secondary intestinal lymphangiectasia   0.61
                                                                     Mixed connective tissue disease   0.60
                                                                                Budd-Chiari syndrome   0.59
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.59
                                                               Inflammatory pseudotumor of the liver   0.59
                                                                                     Relapsing fever   0.58
                                                                      Hepatic veno-occlusive disease   0.58
                                                                           Adult-onset Still disease   0.58
                                                                                      Caroli disease   0.58
                                                                            Relapsing polychondritis   0.57
                                                           Benign recurrent intrahepatic cholestasis   0.57
                                                            Primary hepatic neuroendocrine carcinoma   0.57
                                                                                  Cholangiocarcinoma   0.56","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.65
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.65
                                                                         Primary biliary cholangitis   0.64
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.63
                                                                                Autoimmune hepatitis   0.62
                                                                              Hepatoportal sclerosis   0.62
                                                                 Primary intestinal lymphangiectasia   0.61
                                                               Secondary intestinal lymphangiectasia   0.61
                                                                     Mixed connective tissue disease   0.60
                                                                                Budd-Chiari syndrome   0.59
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.59
                                                               Inflammatory pseudotumor of the liver   0.59
                                                                                     Relapsing fever   0.58
                                                                      Hepatic veno-occlusive disease   0.58
                                                                           Adult-onset Still disease   0.58
                                                                                      Caroli disease   0.58
                                                                            Relapsing polychondritis   0.57
                                                           Benign recurrent intrahepatic cholestasis   0.57
                                                            Primary hepatic neuroendocrine carcinoma   0.57
                                                                                  Cholangiocarcinoma   0.56",SC,1,1,1,1
35,SC_23402092_1_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.74
                                                                         Primary biliary cholangitis   0.70
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.65
                                                           Benign recurrent intrahepatic cholestasis   0.64
                                                                 Primary intestinal lymphangiectasia   0.64
                                                                                  Cholangiocarcinoma   0.64
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.63
                                                                     Cholestasis-lymphedema syndrome   0.63
                                                               Secondary intestinal lymphangiectasia   0.63
                                                                              Hepatoportal sclerosis   0.62
                                                      Combined immunodeficiency-enteropathy spectrum   0.61
                                                       Progressive familial intrahepatic cholestasis   0.60
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.59
                                                                                      Caroli disease   0.59
                                                                                     Colonic atresia   0.58
                                                                            Isolated biliary atresia   0.58
                                                                   Isolated polycystic liver disease   0.58
                                                                           Refractory celiac disease   0.58
                                                                     Mixed connective tissue disease   0.57
                                                                           Adult-onset Still disease   0.57","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.74
                                                                         Primary biliary cholangitis   0.70
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.65
                                                           Benign recurrent intrahepatic cholestasis   0.64
                                                                 Primary intestinal lymphangiectasia   0.64
                                                                                  Cholangiocarcinoma   0.64
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.63
                                                                     Cholestasis-lymphedema syndrome   0.63
                                                               Secondary intestinal lymphangiectasia   0.63
                                                                              Hepatoportal sclerosis   0.62
                                                      Combined immunodeficiency-enteropathy spectrum   0.61
                                                       Progressive familial intrahepatic cholestasis   0.60
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.59
                                                                                      Caroli disease   0.59
                                                                                     Colonic atresia   0.58
                                                                            Isolated biliary atresia   0.58
                                                                   Isolated polycystic liver disease   0.58
                                                                           Refractory celiac disease   0.58
                                                                     Mixed connective tissue disease   0.57
                                                                           Adult-onset Still disease   0.57",SC,1,1,1,1
36,SC_23402092_2_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.68
                                                                         Primary biliary cholangitis   0.67
                                                               Secondary intestinal lymphangiectasia   0.65
                                                                 Primary intestinal lymphangiectasia   0.65
                                                                                     Colonic atresia   0.62
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.62
                                                               Inflammatory pseudotumor of the liver   0.61
                                                                              Hepatoportal sclerosis   0.61
                                                      Combined immunodeficiency-enteropathy spectrum   0.61
                                                           Benign recurrent intrahepatic cholestasis   0.61
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.60
                                                                     Cholestasis-lymphedema syndrome   0.59
                                                                            Aseptic abscess syndrome   0.59
                                                                   Isolated polycystic liver disease   0.59
                                                                      Solitary rectal ulcer syndrome   0.58
                                                                                  Cholangiocarcinoma   0.58
                               Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome   0.57
                                                                            Isolated biliary atresia   0.57
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.57
                                                                          Ileal neuroendocrine tumor   0.57","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.68
                                                                         Primary biliary cholangitis   0.67
                                                               Secondary intestinal lymphangiectasia   0.65
                                                                 Primary intestinal lymphangiectasia   0.65
                                                                                     Colonic atresia   0.62
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.62
                                                               Inflammatory pseudotumor of the liver   0.61
                                                                              Hepatoportal sclerosis   0.61
                                                      Combined immunodeficiency-enteropathy spectrum   0.61
                                                           Benign recurrent intrahepatic cholestasis   0.61
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.60
                                                                     Cholestasis-lymphedema syndrome   0.59
                                                                            Aseptic abscess syndrome   0.59
                                                                   Isolated polycystic liver disease   0.59
                                                                      Solitary rectal ulcer syndrome   0.58
                                                                                  Cholangiocarcinoma   0.58
                               Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome   0.57
                                                                            Isolated biliary atresia   0.57
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.57
                                                                          Ileal neuroendocrine tumor   0.57",SC,1,1,1,1
37,SC_24297649_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                                    Annular pancreas   0.68
                                                                     Hereditary chronic pancreatitis   0.67
                                                                      Pancreatic colipase deficiency   0.67
                                                                       Familial pancreatic carcinoma   0.65
                                                                               Tropical pancreatitis   0.62
                                                                   Isolated polycystic liver disease   0.61
                                                                          Congenital pancreatic cyst   0.61
                                                                      Primary sclerosing cholangitis   0.60
                                                                         Primary biliary cholangitis   0.58
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.58
                                                           Benign recurrent intrahepatic cholestasis   0.58
                                                                                   Pancreatoblastoma   0.57
                                                                            Isolated biliary atresia   0.57
                                                               Inflammatory pseudotumor of the liver   0.56
                                                                    Gallbladder neuroendocrine tumor   0.56
                                                         Parenteral nutrition-associated cholestasis   0.56
                                                                              Hepatoportal sclerosis   0.56
                                                                                  Cholangiocarcinoma   0.56
                                    Pancreatic hypoplasia-diabetes-congenital heart disease syndrome   0.56
                                                        Pancreatic triacylglycerol lipase deficiency   0.56","                                                                                             Disease  Score
                                                                                    Annular pancreas   0.68
                                                                      Pancreatic colipase deficiency   0.67
                                                                     Hereditary chronic pancreatitis   0.67
                                                                       Familial pancreatic carcinoma   0.65
                                                                               Tropical pancreatitis   0.62
                                                                   Isolated polycystic liver disease   0.61
                                                                          Congenital pancreatic cyst   0.61
                                                                      Primary sclerosing cholangitis   0.60
                                                           Benign recurrent intrahepatic cholestasis   0.58
                                                                         Primary biliary cholangitis   0.58
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.58
                                                                                   Pancreatoblastoma   0.57
                                                                            Isolated biliary atresia   0.57
                                                                              Hepatoportal sclerosis   0.56
                                                                                    Duodenal atresia   0.56
                                                               Inflammatory pseudotumor of the liver   0.56
                                                                    Gallbladder neuroendocrine tumor   0.56
                                                        Pancreatic triacylglycerol lipase deficiency   0.56
                                                                                  Cholangiocarcinoma   0.56
                                                         Parenteral nutrition-associated cholestasis   0.56",SC,8,0.315464877,8,0.315464877
38,SC_34049893_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                            Primary hepatic neuroendocrine carcinoma   0.69
                                                                                  Carcinoid syndrome   0.66
                       Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.63
                                                                              Hepatoportal sclerosis   0.63
                                                                      Primary sclerosing cholangitis   0.63
                                                               Inflammatory pseudotumor of the liver   0.62
                                                                         Primary biliary cholangitis   0.62
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.62
                                                                      Bronchial neuroendocrine tumor   0.61
                                                                           Adult-onset Still disease   0.61
                                                                                 Acute liver failure   0.61
                                                                      Hepatic veno-occlusive disease   0.60
                                                                                              VIPoma   0.60
                                                                   Isolated polycystic liver disease   0.60
                                                                     Neuroendocrine tumor of stomach   0.60
                              Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.60
                                                                     Mixed connective tissue disease   0.58
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.58
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.58
                                                       Chronic thromboembolic pulmonary hypertension   0.57","                                                                                             Disease  Score
                                                            Primary hepatic neuroendocrine carcinoma   0.69
                                                                                  Carcinoid syndrome   0.66
                       Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.63
                                                                              Hepatoportal sclerosis   0.63
                                                                      Primary sclerosing cholangitis   0.63
                                                               Inflammatory pseudotumor of the liver   0.62
                                                                         Primary biliary cholangitis   0.62
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.62
                                                                      Bronchial neuroendocrine tumor   0.61
                                                                           Adult-onset Still disease   0.61
                                                                                 Acute liver failure   0.61
                                                                      Hepatic veno-occlusive disease   0.60
                                                                                              VIPoma   0.60
                                                                   Isolated polycystic liver disease   0.60
                                                                     Neuroendocrine tumor of stomach   0.60
                              Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.60
                                                                     Mixed connective tissue disease   0.58
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.58
                                          Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome   0.58
                                                       Chronic thromboembolic pulmonary hypertension   0.57",SC,5,0.386852807,5,0.386852807
39,SC_37728439_1_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                            Primary hepatic neuroendocrine carcinoma   0.63
                                                                         Primary biliary cholangitis   0.63
                                                                      Primary sclerosing cholangitis   0.62
                                                               Inflammatory pseudotumor of the liver   0.61
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.61
                                                                                  Cholangiocarcinoma   0.60
                       Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.58
                                                                                      Klatskin tumor   0.57
                                                                                  Carcinoid syndrome   0.57
                                                                           Adult-onset Still disease   0.55
                                                                     Neuroendocrine tumor of stomach   0.55
                                                                    Gallbladder neuroendocrine tumor   0.54
                                                                     Cholestasis-lymphedema syndrome   0.54
                                                                                              VIPoma   0.54
                                                                          Ileal neuroendocrine tumor   0.54
                                                           Benign recurrent intrahepatic cholestasis   0.54
                                       Tumor necrosis factor receptor 1 associated periodic syndrome   0.53
                                                                                Autoimmune hepatitis   0.53
                                                                      Bronchial neuroendocrine tumor   0.53
                                                                     Mixed connective tissue disease   0.52","                                                                                             Disease  Score
                                                            Primary hepatic neuroendocrine carcinoma   0.63
                                                                         Primary biliary cholangitis   0.63
                                                                      Primary sclerosing cholangitis   0.62
                                                               Inflammatory pseudotumor of the liver   0.61
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.61
                                                                                  Cholangiocarcinoma   0.60
                       Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.58
                                                                                      Klatskin tumor   0.57
                                                                                  Carcinoid syndrome   0.57
                                                                     Neuroendocrine tumor of stomach   0.55
                                                                           Adult-onset Still disease   0.55
                                                                          Ileal neuroendocrine tumor   0.54
                                                                                              VIPoma   0.54
                                                           Benign recurrent intrahepatic cholestasis   0.54
                                                                     Cholestasis-lymphedema syndrome   0.54
                                                                    Gallbladder neuroendocrine tumor   0.54
                                                                                Autoimmune hepatitis   0.53
                                                                      Bronchial neuroendocrine tumor   0.53
                                       Tumor necrosis factor receptor 1 associated periodic syndrome   0.53
                                                                     Mixed connective tissue disease   0.52",SC,3,0.5,3,0.5
