,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
24,IPF_24881079_3_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                              Bronchiolitis obliterans   0.93
                  Idiopathic/heritable pulmonary arterial hypertension   0.92
                         Chronic thromboembolic pulmonary hypertension   0.92
                                           Histiocytoid cardiomyopathy   0.92
                                              Relapsing polychondritis   0.92
                                                            Fusariosis   0.92
                                                       Dermatomyositis   0.92
                                                    Takayasu arteritis   0.92
                                                    Systemic sclerosis   0.92
                                             Adult-onset Still disease   0.92
Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis   0.92
                                                               Thymoma   0.92
                                             Peripartum cardiomyopathy   0.92
                                           Diffuse alveolar hemorrhage   0.92
                     Pulmonary non-tuberculous mycobacterial infection   0.92
                                       Absence of the pulmonary artery   0.92
                                                         Aspergillosis   0.92
                                                               Q fever   0.92
                                        Chronic pneumonitis of infancy   0.92
                                             Idiopathic bronchiectasis   0.92","                                                               Disease  Score
                                              Bronchiolitis obliterans   0.93
                  Idiopathic/heritable pulmonary arterial hypertension   0.92
                         Chronic thromboembolic pulmonary hypertension   0.92
                                           Histiocytoid cardiomyopathy   0.92
                                              Relapsing polychondritis   0.92
                                                            Fusariosis   0.92
                                                       Dermatomyositis   0.92
                                                    Takayasu arteritis   0.92
                                                    Systemic sclerosis   0.92
                                             Adult-onset Still disease   0.92
Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis   0.92
                                                               Thymoma   0.92
                                             Peripartum cardiomyopathy   0.92
                                           Diffuse alveolar hemorrhage   0.92
                     Pulmonary non-tuberculous mycobacterial infection   0.92
                                       Absence of the pulmonary artery   0.92
                                                         Aspergillosis   0.92
                                                               Q fever   0.92
                                        Chronic pneumonitis of infancy   0.92
                                             Idiopathic bronchiectasis   0.92",IPF,23,0,23,0
25,IPF_26810762_gemini2p5flash_SO.txt,"                                                               Disease  Score
                     Pulmonary non-tuberculous mycobacterial infection   0.95
                                             Idiopathic bronchiectasis   0.95
                                         Idiopathic pulmonary fibrosis   0.94
                                                           Sarcoidosis   0.94
                                    Idiopathic pulmonary hemosiderosis   0.94
                                                       Cystic fibrosis   0.94
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.94
                             Idiopathic chronic eosinophilic pneumonia   0.94
                             Autoimmune pulmonary alveolar proteinosis   0.94
                                                        Farber disease   0.94
                                                       Dermatomyositis   0.94
                                                      Overlap myositis   0.94
                                           Diffuse alveolar hemorrhage   0.94
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.94
                                     Severe acute respiratory syndrome   0.94
                                                         Good syndrome   0.94
                                             Chronic beryllium disease   0.94
                                          Acute interstitial pneumonia   0.94
                                         IgG4-related systemic disease   0.94
                                                    Systemic sclerosis   0.94","                                                               Disease  Score
                     Pulmonary non-tuberculous mycobacterial infection   0.95
                                             Idiopathic bronchiectasis   0.95
                                         Idiopathic pulmonary fibrosis   0.94
                                                           Sarcoidosis   0.94
                                    Idiopathic pulmonary hemosiderosis   0.94
                                                       Cystic fibrosis   0.94
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.94
                             Idiopathic chronic eosinophilic pneumonia   0.94
                             Autoimmune pulmonary alveolar proteinosis   0.94
                                                        Farber disease   0.94
                                                       Dermatomyositis   0.94
                                                      Overlap myositis   0.94
                                           Diffuse alveolar hemorrhage   0.94
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.94
                                     Severe acute respiratory syndrome   0.94
                                                         Good syndrome   0.94
                                             Chronic beryllium disease   0.94
                                          Acute interstitial pneumonia   0.94
                                         IgG4-related systemic disease   0.94
                                                    Systemic sclerosis   0.94",IPF,3,0.5,3,0.5
26,IPF_26984086_gemini2p5flash_SO.txt,"                                                                                      Disease  Score
                                                            Chronic graft versus host disease   0.93
                                                                     Primary Sjögren syndrome   0.93
                                                                           Systemic sclerosis   0.93
                                                                   Aicardi-Goutières syndrome   0.93
                                                                                Good syndrome   0.93
                                            Pulmonary non-tuberculous mycobacterial infection   0.93
                                                                    Chronic beryllium disease   0.93
                                                                           Takayasu arteritis   0.93
                                                                            Myasthenia gravis   0.93
                                                                     Stevens-Johnson syndrome   0.93
                                                Eosinophilic granulomatosis with polyangiitis   0.93
                                                              Mixed connective tissue disease   0.93
                                                                    Adult-onset Still disease   0.93
                                                                       Smith-Magenis syndrome   0.93
                                                                               Felty syndrome   0.93
                                                                        Muckle-Wells syndrome   0.92
                                                             Granulomatosis with polyangiitis   0.92
                                                                    Argininosuccinic aciduria   0.92
Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders   0.92
                                                                                   H syndrome   0.92","                                                                                      Disease  Score
                                                            Chronic graft versus host disease   0.93
                                                                     Primary Sjögren syndrome   0.93
                                                                           Systemic sclerosis   0.93
                                                                   Aicardi-Goutières syndrome   0.93
                                                                                Good syndrome   0.93
                                            Pulmonary non-tuberculous mycobacterial infection   0.93
                                                                    Chronic beryllium disease   0.93
                                                                           Takayasu arteritis   0.93
                                                                            Myasthenia gravis   0.93
                                                                     Stevens-Johnson syndrome   0.93
                                                Eosinophilic granulomatosis with polyangiitis   0.93
                                                              Mixed connective tissue disease   0.93
                                                                    Adult-onset Still disease   0.93
                                                                       Smith-Magenis syndrome   0.93
                                                                               Felty syndrome   0.93
                                                                        Muckle-Wells syndrome   0.92
                                                             Granulomatosis with polyangiitis   0.92
                                                                    Argininosuccinic aciduria   0.92
Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders   0.92
                                                                                   H syndrome   0.92",IPF,169,0,169,0
27,IPF_27233996_gemini2p5flash_SO.txt,"                                                                                Disease  Score
                                                              Hermansky-Pudlak syndrome   0.94
                                                                             H syndrome   0.93
                                                               Bronchiolitis obliterans   0.93
                                                            Diffuse alveolar hemorrhage   0.93
                                                            Histiocytoid cardiomyopathy   0.93
                 Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.93
                Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome   0.92
                                                                  Pachydermoperiostosis   0.92
                                      Pulmonary non-tuberculous mycobacterial infection   0.92
                                                                Pallister-Hall syndrome   0.92
AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome   0.92
                                                 Autoimmune hemolytic anemia, warm type   0.92
                                                        Lymphoid interstitial pneumonia   0.92
                                                          Idiopathic pulmonary fibrosis   0.92
                                                                          Good syndrome   0.92
                                                      Pulmonary alveolar microlithiasis   0.92
                                                                              ALG12-CDG   0.92
                                   Idiopathic/heritable pulmonary arterial hypertension   0.92
                                                                               ALG8-CDG   0.92
                                                              Papillon-Lefèvre syndrome   0.92","                                                                                Disease  Score
                                                              Hermansky-Pudlak syndrome   0.94
                                                                             H syndrome   0.93
                                                               Bronchiolitis obliterans   0.93
                                                            Diffuse alveolar hemorrhage   0.93
                                                            Histiocytoid cardiomyopathy   0.93
                 Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.93
                Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome   0.92
                                                                  Pachydermoperiostosis   0.92
                                      Pulmonary non-tuberculous mycobacterial infection   0.92
                                                                Pallister-Hall syndrome   0.92
AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome   0.92
                                                 Autoimmune hemolytic anemia, warm type   0.92
                                                        Lymphoid interstitial pneumonia   0.92
                                                          Idiopathic pulmonary fibrosis   0.92
                                                                          Good syndrome   0.92
                                                      Pulmonary alveolar microlithiasis   0.92
                                                                              ALG12-CDG   0.92
                                   Idiopathic/heritable pulmonary arterial hypertension   0.92
                                                                               ALG8-CDG   0.92
                                                              Papillon-Lefèvre syndrome   0.92",IPF,14,0.255958025,14,0.255958025
28,IPF_27387033_gemini2p5flash_SO.txt,"                                                     Disease  Score
                                Acute interstitial pneumonia   0.94
                                    Bronchiolitis obliterans   0.94
                              Chronic pneumonitis of infancy   0.93
                                       Asbestos intoxication   0.93
                             Lymphoid interstitial pneumonia   0.93
                                               Good syndrome   0.93
Respiratory bronchiolitis-interstitial lung disease syndrome   0.93
                                   Idiopathic bronchiectasis   0.93
                           Severe acute respiratory syndrome   0.93
           Pulmonary non-tuberculous mycobacterial infection   0.93
                                   Peripartum cardiomyopathy   0.93
      Rubinstein-Taybi syndrome due to 16p13.3 microdeletion   0.93
               Chronic thromboembolic pulmonary hypertension   0.93
                  Idiopathic pulmonary arterial hypertension   0.93
                               Idiopathic pulmonary fibrosis   0.93
                                 Diffuse alveolar hemorrhage   0.93
                   Atrial septal defect, coronary sinus type   0.93
                                               Aspergillosis   0.93
                                 Brain-lung-thyroid syndrome   0.93
                             Absence of the pulmonary artery   0.93","                                                     Disease  Score
                                Acute interstitial pneumonia   0.94
                                    Bronchiolitis obliterans   0.94
                              Chronic pneumonitis of infancy   0.93
                                       Asbestos intoxication   0.93
                             Lymphoid interstitial pneumonia   0.93
                                               Good syndrome   0.93
Respiratory bronchiolitis-interstitial lung disease syndrome   0.93
                                   Idiopathic bronchiectasis   0.93
                           Severe acute respiratory syndrome   0.93
           Pulmonary non-tuberculous mycobacterial infection   0.93
                                   Peripartum cardiomyopathy   0.93
      Rubinstein-Taybi syndrome due to 16p13.3 microdeletion   0.93
               Chronic thromboembolic pulmonary hypertension   0.93
                  Idiopathic pulmonary arterial hypertension   0.93
                               Idiopathic pulmonary fibrosis   0.93
                                 Diffuse alveolar hemorrhage   0.93
                   Atrial septal defect, coronary sinus type   0.93
                                               Aspergillosis   0.93
                                 Brain-lung-thyroid syndrome   0.93
                             Absence of the pulmonary artery   0.93",IPF,15,0.25,15,0.25
29,IPF_27853036_gemini2p5flash_SO.txt,"                                                     Disease  Score
                                Acute interstitial pneumonia   0.93
                                          Systemic sclerosis   0.93
                                               Aspergillosis   0.93
                                    Bronchiolitis obliterans   0.93
           Pulmonary non-tuberculous mycobacterial infection   0.93
                                   Peripartum cardiomyopathy   0.92
                                       Asbestos intoxication   0.92
        Interstitial granulomatous dermatitis with arthritis   0.92
                                 Histiocytoid cardiomyopathy   0.92
                                                     Q fever   0.92
                                              Farber disease   0.92
Respiratory bronchiolitis-interstitial lung disease syndrome   0.92
                                    Juvenile dermatomyositis   0.92
                                        Pleural mesothelioma   0.92
                                           Myasthenia gravis   0.92
                                              Behçet disease   0.92
                               Langerhans cell histiocytosis   0.92
                                             Dermatomyositis   0.92
                                                 Sarcoidosis   0.92
                             Oculofaciocardiodental syndrome   0.92","                                                     Disease  Score
                                Acute interstitial pneumonia   0.93
                                          Systemic sclerosis   0.93
                                               Aspergillosis   0.93
                                    Bronchiolitis obliterans   0.93
           Pulmonary non-tuberculous mycobacterial infection   0.93
                                   Peripartum cardiomyopathy   0.92
                                       Asbestos intoxication   0.92
        Interstitial granulomatous dermatitis with arthritis   0.92
                                 Histiocytoid cardiomyopathy   0.92
                                                     Q fever   0.92
                                              Farber disease   0.92
Respiratory bronchiolitis-interstitial lung disease syndrome   0.92
                                    Juvenile dermatomyositis   0.92
                                        Pleural mesothelioma   0.92
                                           Myasthenia gravis   0.92
                                              Behçet disease   0.92
                               Langerhans cell histiocytosis   0.92
                                             Dermatomyositis   0.92
                                                 Sarcoidosis   0.92
                             Oculofaciocardiodental syndrome   0.92",IPF,27,0,27,0
30,IPF_30875765_gemini2p5flash_SO.txt,"                                              Disease  Score
                      Mixed connective tissue disease   0.94
                                    Myasthenia gravis   0.94
                                        Good syndrome   0.94
                         Acute interstitial pneumonia   0.94
                            Adult-onset Still disease   0.94
        Chronic thromboembolic pulmonary hypertension   0.94
                      Lymphoid interstitial pneumonia   0.94
Drug reaction with eosinophilia and systemic symptoms   0.94
                        Idiopathic pulmonary fibrosis   0.94
    Pulmonary non-tuberculous mycobacterial infection   0.94
              Idiopathic acute eosinophilic pneumonia   0.94
                            Idiopathic bronchiectasis   0.94
                                              Q fever   0.94
            Idiopathic chronic eosinophilic pneumonia   0.94
                                              Thymoma   0.94
                 Autoimmune polyendocrinopathy type 4   0.93
                 Autoimmune polyendocrinopathy type 3   0.93
                        Autoimmune hypoparathyroidism   0.93
              Autoimmune lymphoproliferative syndrome   0.93
                                     Overlap myositis   0.93","                                              Disease  Score
                      Mixed connective tissue disease   0.94
                                    Myasthenia gravis   0.94
                                        Good syndrome   0.94
                         Acute interstitial pneumonia   0.94
                            Adult-onset Still disease   0.94
        Chronic thromboembolic pulmonary hypertension   0.94
                      Lymphoid interstitial pneumonia   0.94
Drug reaction with eosinophilia and systemic symptoms   0.94
                        Idiopathic pulmonary fibrosis   0.94
    Pulmonary non-tuberculous mycobacterial infection   0.94
              Idiopathic acute eosinophilic pneumonia   0.94
                            Idiopathic bronchiectasis   0.94
                                              Q fever   0.94
            Idiopathic chronic eosinophilic pneumonia   0.94
                                              Thymoma   0.94
                 Autoimmune polyendocrinopathy type 4   0.93
                 Autoimmune polyendocrinopathy type 3   0.93
                        Autoimmune hypoparathyroidism   0.93
              Autoimmune lymphoproliferative syndrome   0.93
                                     Overlap myositis   0.93",IPF,9,0.301029996,9,0.301029996
31,IPF_33148916_gemini2p5flash_SO.txt,"                                                     Disease  Score
                                Acute interstitial pneumonia   0.94
                               Idiopathic pulmonary fibrosis   0.94
                                    Bronchiolitis obliterans   0.94
                                               Aspergillosis   0.93
                              Chronic pneumonitis of infancy   0.93
                                       Asbestos intoxication   0.93
                           Severe acute respiratory syndrome   0.93
                             Lymphoid interstitial pneumonia   0.93
                                 Diffuse alveolar hemorrhage   0.93
                                   Idiopathic bronchiectasis   0.93
Respiratory bronchiolitis-interstitial lung disease syndrome   0.93
                             Absence of the pulmonary artery   0.92
                                             Dermatomyositis   0.92
                                              Pneumocystosis   0.92
                                                Desminopathy   0.92
                                               Poliomyelitis   0.92
                           Pulmonary alveolar microlithiasis   0.92
                                               Good syndrome   0.92
                         Pulmonary capillary hemangiomatosis   0.92
                              Alpha-1-antitrypsin deficiency   0.92","                                                                                        Disease  Score
                                                                       Bronchiolitis obliterans   0.94
                                                                   Acute interstitial pneumonia   0.94
                                                                  Idiopathic pulmonary fibrosis   0.94
                                   Respiratory bronchiolitis-interstitial lung disease syndrome   0.93
                                                                 Chronic pneumonitis of infancy   0.93
                                                              Severe acute respiratory syndrome   0.93
                                                                      Idiopathic bronchiectasis   0.93
                                                                Lymphoid interstitial pneumonia   0.93
                                                                                  Aspergillosis   0.93
                                                                    Diffuse alveolar hemorrhage   0.93
                                                                          Asbestos intoxication   0.93
                                                     Idiopathic pulmonary arterial hypertension   0.92
                                                                      Peripartum cardiomyopathy   0.92
                                                             Idiopathic pulmonary hemosiderosis   0.92
                                                                                        Thymoma   0.92
                                                                      Becker muscular dystrophy   0.92
                                                      Idiopathic chronic eosinophilic pneumonia   0.92
                                                                                        Q fever   0.92
                                                          Idiopathic hypereosinophilic syndrome   0.92
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome   0.92",IPF,2,0.630929754,3,0.5
32,SC_17955076_1_gemini2p5flash_SO.txt,"                                                                      Disease  Score
                                                                MALT lymphoma   0.93
                                                          Acute liver failure   0.93
                                              Hereditary chronic pancreatitis   0.93
                                                             Mirizzi syndrome   0.93
                                        Inflammatory pseudotumor of the liver   0.93
                                                                      MPI-CDG   0.93
                                                              Dermatomyositis   0.93
                                               Alpha-1-antitrypsin deficiency   0.93
                                                         Autoimmune hepatitis   0.93
                                                               Lynch syndrome   0.93
                                             Lysosomal acid lipase deficiency   0.93
                                                   Zollinger-Ellison syndrome   0.93
                                    Benign recurrent intrahepatic cholestasis   0.92
                                                              Cystic fibrosis   0.92
                                                        Bardet-Biedl syndrome   0.92
                                                                  Sarcoidosis   0.92
                Infantile multisystem neurologic-endocrine-pancreatic disease   0.92
                                          Paroxysmal nocturnal hemoglobinuria   0.92
                                         Lacrimoauriculodentodigital syndrome   0.92
Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.92","                              Disease  Score
                      Dermatomyositis   0.93
                     Mirizzi syndrome   0.93
           Zollinger-Ellison syndrome   0.93
     Lysosomal acid lipase deficiency   0.93
                  Acute liver failure   0.93
                       Lynch syndrome   0.93
                              MPI-CDG   0.93
       Alpha-1-antitrypsin deficiency   0.93
Inflammatory pseudotumor of the liver   0.93
      Hereditary chronic pancreatitis   0.93
                 Autoimmune hepatitis   0.93
                        MALT lymphoma   0.93
           Camurati-Engelmann disease   0.92
                      Nelson syndrome   0.92
                             ALG8-CDG   0.92
                      Cystic fibrosis   0.92
                             ALG6-CDG   0.92
                             ALG3-CDG   0.92
                              Q fever   0.92
     Aggressive systemic mastocytosis   0.92",SC,152,0,129,0
33,SC_17955076_2_gemini2p5flash_SO.txt,"                                                                      Disease  Score
                                        Inflammatory pseudotumor of the liver   0.94
                                                         Autoimmune hepatitis   0.93
                                                                  Brucellosis   0.93
                                                          Acute liver failure   0.93
                                                              Hepatitis delta   0.93
                                               Hepatic veno-occlusive disease   0.93
                                            Isolated polycystic liver disease   0.93
                                                  Primary biliary cholangitis   0.93
                                     Primary hepatic neuroendocrine carcinoma   0.93
Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.93
                                                                      MPI-CDG   0.93
                                                     Isolated biliary atresia   0.93
                                               Primary sclerosing cholangitis   0.93
                                               Alpha-1-antitrypsin deficiency   0.93
                                                IgG4-related systemic disease   0.93
                                                Familial pancreatic carcinoma   0.92
                                                                  Sarcoidosis   0.92
                                               Diffuse cutaneous mastocytosis   0.92
                                 Congenital bile acid synthesis defect type 3   0.92
                                 Congenital bile acid synthesis defect type 2   0.92","                                                                      Disease  Score
                                        Inflammatory pseudotumor of the liver   0.94
                                                         Autoimmune hepatitis   0.93
                                                                  Brucellosis   0.93
                                                          Acute liver failure   0.93
                                                              Hepatitis delta   0.93
                                               Hepatic veno-occlusive disease   0.93
                                            Isolated polycystic liver disease   0.93
                                                  Primary biliary cholangitis   0.93
                                     Primary hepatic neuroendocrine carcinoma   0.93
Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.93
                                                                      MPI-CDG   0.93
                                                     Isolated biliary atresia   0.93
                                               Primary sclerosing cholangitis   0.93
                                               Alpha-1-antitrypsin deficiency   0.93
                                                IgG4-related systemic disease   0.93
                                                Familial pancreatic carcinoma   0.92
                                                                  Sarcoidosis   0.92
                                               Diffuse cutaneous mastocytosis   0.92
                                 Congenital bile acid synthesis defect type 3   0.92
                                 Congenital bile acid synthesis defect type 2   0.92",SC,13,0.262649535,13,0.262649535
34,SC_22892482_gemini2p5flash_SO.txt,"                                          Disease  Score
                        Graft versus host disease   0.95
                             Autoimmune hepatitis   0.95
                        Adult-onset Still disease   0.95
            Inflammatory pseudotumor of the liver   0.95
                   Primary sclerosing cholangitis   0.95
          Autoimmune lymphoproliferative syndrome   0.94
                                        DDOST-CDG   0.94
                                         ALG3-CDG   0.94
                                         ALG6-CDG   0.94
                                         ALG8-CDG   0.94
                            Cystic echinococcosis   0.94
                          Alveolar echinococcosis   0.94
                              NK-cell enteropathy   0.94
                                         ALG1-CDG   0.94
                         Isolated biliary atresia   0.94
                                         DPM1-CDG   0.94
                   Turcot syndrome with polyposis   0.94
                         Dermatitis herpetiformis   0.94
Tubulointerstitial nephritis and uveitis syndrome   0.94
                                  Dermatomyositis   0.94","                                          Disease  Score
                        Graft versus host disease   0.95
                             Autoimmune hepatitis   0.95
                        Adult-onset Still disease   0.95
            Inflammatory pseudotumor of the liver   0.95
                   Primary sclerosing cholangitis   0.95
          Autoimmune lymphoproliferative syndrome   0.94
                                        DDOST-CDG   0.94
                                         ALG3-CDG   0.94
                                         ALG6-CDG   0.94
                                         ALG8-CDG   0.94
                            Cystic echinococcosis   0.94
                          Alveolar echinococcosis   0.94
                              NK-cell enteropathy   0.94
                                         ALG1-CDG   0.94
                         Isolated biliary atresia   0.94
                                         DPM1-CDG   0.94
                   Turcot syndrome with polyposis   0.94
                         Dermatitis herpetiformis   0.94
Tubulointerstitial nephritis and uveitis syndrome   0.94
                                  Dermatomyositis   0.94",SC,5,0.386852807,5,0.386852807
35,SC_23402092_1_gemini2p5flash_SO.txt,"                                                                                              Disease  Score
                                                                                  NK-cell enteropathy   0.94
                                                                      IgG4-related ophthalmic disease   0.94
                                            B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome   0.94
                                                                        Activated PI3K-delta syndrome   0.94
                                                                                   Coccidioidomycosis   0.94
                                                                                     Microsporidiosis   0.94
                                                                                   Reactive arthritis   0.94
                                                                            Refractory celiac disease   0.93
STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome   0.93
                                                                                          SLC39A8-CDG   0.93
                                                                                SPONASTRIME dysplasia   0.93
                                                                            Acute transverse myelitis   0.93
                                                                 Autoimmune polyendocrinopathy type 2   0.93
                                                                 Autoimmune polyendocrinopathy type 3   0.93
                                                                 Autoimmune polyendocrinopathy type 4   0.93
                                                                                Japanese encephalitis   0.93
                                                                               Bohring-Opitz syndrome   0.93
                                                                                          Sarcoidosis   0.93
                                                                         Acute intermittent porphyria   0.93
                                                                               Gaucher disease type 3   0.93","                                                                                              Disease  Score
                                                                                  NK-cell enteropathy   0.94
                                                                      IgG4-related ophthalmic disease   0.94
                                                                                   Reactive arthritis   0.94
                                                                                   Coccidioidomycosis   0.94
                                            B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome   0.94
                                                                                     Microsporidiosis   0.94
                                                                        Activated PI3K-delta syndrome   0.94
                                                                                   Aceruloplasminemia   0.93
                                                                                    Gitelman syndrome   0.93
                                                                                 Giant cell arteritis   0.93
                                                                                      Addison disease   0.93
                                                                                          SLC35A2-CDG   0.93
                                Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency   0.93
                                                                                          SLC39A8-CDG   0.93
                                                                                SPONASTRIME dysplasia   0.93
                                                                            Acute transverse myelitis   0.93
                                                                 Autoimmune polyendocrinopathy type 1   0.93
                                                                 Autoimmune polyendocrinopathy type 2   0.93
                                                                 Autoimmune polyendocrinopathy type 3   0.93
STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome   0.93",SC,93,0,120,0
36,SC_23402092_2_gemini2p5flash_SO.txt,"                                             Disease  Score
                                  Syndromic diarrhea   0.94
                                      Behçet disease   0.94
               Inflammatory pseudotumor of the liver   0.94
                                         Brucellosis   0.94
                    Gallbladder neuroendocrine tumor   0.93
                                        Malakoplakia   0.93
                                      AA amyloidosis   0.93
                              Dysbetalipoproteinemia   0.93
                                 Cat-scratch disease   0.93
                                      Wilson disease   0.93
                                   Castleman disease   0.93
                              Dyskeratosis congenita   0.93
                                     Caroli syndrome   0.93
Alacrimia-choreoathetosis-liver dysfunction syndrome   0.93
                                      Carney complex   0.93
           Squamous cell carcinoma of the anal canal   0.93
                                           ALG12-CDG   0.93
                            Stevens-Johnson syndrome   0.93
                           Dominant beta-thalassemia   0.93
                                            ALG6-CDG   0.93","                                             Disease  Score
                                  Syndromic diarrhea   0.94
                                      Behçet disease   0.94
               Inflammatory pseudotumor of the liver   0.94
                                         Brucellosis   0.94
                    Gallbladder neuroendocrine tumor   0.93
                                        Malakoplakia   0.93
                                      AA amyloidosis   0.93
                              Dysbetalipoproteinemia   0.93
                                 Cat-scratch disease   0.93
                                      Wilson disease   0.93
                                   Castleman disease   0.93
                              Dyskeratosis congenita   0.93
                                     Caroli syndrome   0.93
Alacrimia-choreoathetosis-liver dysfunction syndrome   0.93
                                      Carney complex   0.93
           Squamous cell carcinoma of the anal canal   0.93
                                           ALG12-CDG   0.93
                            Stevens-Johnson syndrome   0.93
                           Dominant beta-thalassemia   0.93
                                            ALG6-CDG   0.93",SC,91,0,91,0
37,SC_24297649_gemini2p5flash_SO.txt,"                                     Disease  Score
       Inflammatory pseudotumor of the liver   0.94
                                       PPoma   0.94
                                      GRFoma   0.93
                                    PGM3-CDG   0.93
Pancreatic triacylglycerol lipase deficiency   0.93
                           Pancreatoblastoma   0.93
                             Panhypophysitis   0.93
                 Juvenile polyposis syndrome   0.93
                                 Brucellosis   0.93
  Peripheral primitive neuroectodermal tumor   0.93
                            Mirizzi syndrome   0.93
                            Microsporidiosis   0.93
                             Addison disease   0.93
                           Castleman disease   0.93
 Porphyria due to ALA dehydratase deficiency   0.93
                   Graft versus host disease   0.93
              GCGR-related hyperglucagonemia   0.93
                      Enteric anendocrinosis   0.93
                         NK-cell enteropathy   0.93
                                    DPM1-CDG   0.93","                                     Disease  Score
       Inflammatory pseudotumor of the liver   0.94
                                       PPoma   0.94
                                      GRFoma   0.93
                                    PGM3-CDG   0.93
Pancreatic triacylglycerol lipase deficiency   0.93
                           Pancreatoblastoma   0.93
                             Panhypophysitis   0.93
                 Juvenile polyposis syndrome   0.93
                                 Brucellosis   0.93
  Peripheral primitive neuroectodermal tumor   0.93
                            Mirizzi syndrome   0.93
                            Microsporidiosis   0.93
                             Addison disease   0.93
                           Castleman disease   0.93
 Porphyria due to ALA dehydratase deficiency   0.93
                   Graft versus host disease   0.93
              GCGR-related hyperglucagonemia   0.93
                      Enteric anendocrinosis   0.93
                         NK-cell enteropathy   0.93
                                    DPM1-CDG   0.93",SC,202,0,202,0
38,SC_34049893_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                                         Sarcoidosis   0.94
                                                                                     Dermatomyositis   0.94
                                                                      Alpha-1-antitrypsin deficiency   0.94
                                                                         Diffuse alveolar hemorrhage   0.94
                                                                           Adult-onset Still disease   0.94
                       Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.93
                                                           Benign recurrent intrahepatic cholestasis   0.93
                                                     Symptomatic form of HFE-related hemochromatosis   0.93
                                                                              Solitary fibrous tumor   0.93
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.93
                                                                            Stevens-Johnson syndrome   0.93
                                               Drug reaction with eosinophilia and systemic symptoms   0.93
                                                                  Bickerstaff brainstem encephalitis   0.93
                                                                                   Myasthenia gravis   0.93
                                                                                     Relapsing fever   0.93
                                                                     Lymphoid interstitial pneumonia   0.93
                                                                     Mixed connective tissue disease   0.93
                                                             Autoimmune lymphoproliferative syndrome   0.93
                               Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency   0.93
                                                                      Macrophage activation syndrome   0.93","                                                                      Disease  Score
                                               Alpha-1-antitrypsin deficiency   0.94
                                                                  Sarcoidosis   0.94
                                                              Dermatomyositis   0.94
                                                  Diffuse alveolar hemorrhage   0.94
                                                    Adult-onset Still disease   0.94
                                        Inflammatory pseudotumor of the liver   0.93
                                                IgG4-related systemic disease   0.93
                                             Adenocarcinoma of the anal canal   0.93
                                        IgG4-related retroperitoneal fibrosis   0.93
                                                            Acute lung injury   0.93
                                                          Acute liver failure   0.93
                                                Activated PI3K-delta syndrome   0.93
                                                               TAFRO syndrome   0.93
                                                                Leishmaniasis   0.93
                                                Familial pancreatic carcinoma   0.93
                        Drug reaction with eosinophilia and systemic symptoms   0.93
                                                                      Thymoma   0.93
Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.93
                            Pulmonary non-tuberculous mycobacterial infection   0.93
       Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.93",SC,10,0.289064826,60,0
